event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Medrano,Adam Bazaldua,Adam McGough,B. Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,David Blewett,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jennifer S.  Gates,Jesse Moreno,Lee M. Kleinman,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44703,28.,53,"Authorize (1) rescinding Resolution No. 20-1529, previously approved on October 13, 2020, for the purpose of addressing the impact of the permanent closure of the at-grade crossing at Linfield Road on pedestrian crossings until the new pedestrian bridge is constructed in the amount of $500,000.00; (2) an agreement with Union Pacific Railroad (UPRR) for the permanent closure of the surface vehicular crossing at Linfield Road; (3) the acceptance of funds in the amount of $1,000,000.00 for the purpose of the UPRR’s contribution of $500,000.00 to address the impact of the permanent closure of the at-grade crossing at Linfield Road on pedestrian crossings until the new pedestrian bridge is constructed and $500,000.00 for beautification and landscaping of the Railroad’s right-of-way; (4) the receipt and deposit of contribution funds in an amount not to exceed $1,000,000.00 in the Transportation Special Projects Fund; and (5) the establishment of appropriations in an amount not to exceed $1,000,000.00 in the Transportation Special Projects Fund - Not to exceed $1,000,000.00 - Financing: Transportation Special Projects Fund",21-777,CONSENT AGENDA,Approved,8311,"Authorize (1) rescinding Resolution No. 20-1529, previously approved on October 13, 2020, for the purpose of addressing the impact of the permanent closure of the at-grade crossing at Linfield Road on pedestrian crossings until the new pedestrian bridge is constructed in the amount of $500,000.00; (2) an agreement with Union Pacific Railroad (UPRR) for the permanent closure of the surface vehicular crossing at Linfield Road; (3) the acceptance of funds in the amount of $1,000,000.00 for the purpose of the UPRR’s contribution of $500,000.00 to address the impact of the permanent closure of the at-grade crossing at Linfield Road on pedestrian crossings until the new pedestrian bridge is constructed and $500,000.00 for beautification and landscaping of the Railroad’s right-of-way; (4) the receipt and deposit of contribution funds in an amount not to exceed $1,000,000.00 in the Transportation Special Projects Fund; and (5) the establishment of appropriations in an amount not to exceed $1,000,000.00 in the Transportation Special Projects Fund - Not to exceed $1,000,000.00 - Financing: Transportation Special Projects Fund",2021-04-21,21-1000; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,28,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/eb445bb4-b198-4d05-a063-92ef05f23269.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/5dcefb07-a1ec-41bc-9716-e987df4f2c12.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44702,29.,54,Authorize a new ten-year master agreement with Dallas County governing transportation Major Capital Improvement Program - Financing: No cost consideration to the City,21-767,CONSENT AGENDA,Approved,8301,Authorize a new ten-year master agreement with Dallas County governing transportation Major Capital Improvement Program - Financing: No cost consideration to the City,2021-04-20,21-1001; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,29,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/17f085a5-73a2-420b-974e-e479770e9f94.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44704,30.,55,"Authorize a professional design services contract for traffic signal design services at the following five intersections: Shady Trail at Walnut Hill Lane; Harry Hines Boulevard at Walnut Hill Lane; Monroe Drive at Walnut Hill Lane; Brockbank Drive at Walnut Hill Lane; and Walnut Hill Lane at Webb Chapel Road, and other related tasks - Lee Engineering, LLC, most highly qualified proposer of five - Not to exceed $340,786.00 - Financing: Storm2019-Roads Fund",21-924,CONSENT AGENDA,Approved,8458,"Authorize a professional design services contract for traffic signal design services at the following five intersections: Shady Trail at Walnut Hill Lane; Harry Hines Boulevard at Walnut Hill Lane; Monroe Drive at Walnut Hill Lane; Brockbank Drive at Walnut Hill Lane; and Walnut Hill Lane at Webb Chapel Road, and other related tasks - Lee Engineering, LLC, most highly qualified proposer of five - Not to exceed $340,786.00 - Financing: Storm2019-Roads Fund",2021-05-10,21-1002; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,30,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/9b33acbf-6fb3-439d-899e-f38c0eddbc1b.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/377976cf-890c-414e-a2e0-dd7e81fcf706.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44705,31.,56,"Authorize a professional design services contract for traffic signal design services at the following four intersections: Forest Lane at Shepard Road/TI Entrance 1; Royal Lane at Boedecker Street/St Michaels Drive; Edgemere Road at Royal Lane; and Park Lane at Webb Chapel Road, and other related tasks - BGE, Inc., most highly qualified proposer of five - Not to exceed $268,900.00 - Financing: Storm2019-Roads Fund",21-925,CONSENT AGENDA,Approved,8459,"Authorize a professional design services contract for traffic signal design services at the following four intersections: Forest Lane at Shepard Road/TI Entrance 1; Royal Lane at Boedecker Street/St Michaels Drive; Edgemere Road at Royal Lane; and Park Lane at Webb Chapel Road, and other related tasks - BGE, Inc., most highly qualified proposer of five - Not to exceed $268,900.00 - Financing: Storm2019-Roads Fund",2021-05-10,21-1003; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,31,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/29cb53bf-794e-43f1-9e95-350fb371d7f3.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/e372d015-a7cf-486e-94aa-83a3a58a9c9a.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44707,32.,59,"Authorize the (1) acceptance of a grant from the U.S. Department of Transportation - Federal Highway Administration Congestion Mitigation and Air Quality Improvement Program (Grant No. 693JJ21930000Z400TX2020420, CFDA No. 20.205) through North Central Texas Council of Governments’ Traffic Incident Management Program, in the amount of $108,500.00 to purchase Portable Hand-held Radios and Led Active Lighting Reflective Safety Vests for the period of date of final execution through June 30, 2022; (2) establishment of appropriations in an amount not to exceed $108,500.00 in FHWA-NCTOG Traffic Incident Management Program Fund; (3) receipt and deposit of funds in an amount not to exceed $108,500.00 in the FHWA-NCTOG’s Traffic Incident Management Program Fund; and (4) execution of the grant subrecipient agreement and assurance and all terms, conditions, and documents required by the agreement - Not to exceed $108,500.00 - Financing: U.S. Department of Transportation Grant Funds",21-1008,CONSENT AGENDA,Approved,8542,"Authorize the (1) acceptance of a grant from the U.S. Department of Transportation - Federal Highway Administration Congestion Mitigation and Air Quality Improvement Program (Grant No. 693JJ21930000Z400TX2020420, CFDA No. 20.205) through North Central Texas Council of Governments’ Traffic Incident Management Program, in the amount of $108,500.00 to purchase Portable Hand-held Radios and Led Active Lighting Reflective Safety Vests for the period of date of final execution through June 30, 2022; (2) establishment of appropriations in an amount not to exceed $108,500.00 in FHWA-NCTOG Traffic Incident Management Program Fund; (3) receipt and deposit of funds in an amount not to exceed $108,500.00 in the FHWA-NCTOG’s Traffic Incident Management Program Fund; and (4) execution of the grant subrecipient agreement and assurance and all terms, conditions, and documents required by the agreement - Not to exceed $108,500.00 - Financing: U.S. Department of Transportation Grant Funds",2021-05-17,21-1004; APPROVED,Fire-Rescue Department (DFD),Fire-Rescue Department,1,Socrata Roll Call,,,,,0,32,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/4482edb3-e2d2-41ea-9eae-5e80feef6eae.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44711,33.,61,Authorize appointment of Sheridan Nixon and Nadia Salibi to the Dallas Development Fund Board of Directors - Financing: No cost consideration to the City,21-995,CONSENT AGENDA,Deleted,8529,Authorize appointment of Sheridan Nixon and Nadia Salibi to the Dallas Development Fund Board of Directors - Financing: No cost consideration to the City,2021-05-13,21-1005; DELETED,Office of Economic Development (ECO),Office of Economic Development,,Socrata Roll Call,,,,,0,33,AGENDA,DELETED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/c2a84dd8-d72b-48b7-8a9a-3ec78ac182fc.docx,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,N/A,,N/A,N/A
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44715,34.,63,"Authorize a two-year consultant contract for a compensation study for the Department of Human Resources - Public Sector Personnel Consultants, Inc., most advantageous proposer of five - Not to exceed $159,550 - Financing: Operating Carryover Fund (subject to annual appropriations)",21-927,CONSENT AGENDA,Approved,8461,"Authorize a two-year consultant contract for a compensation study for the Department of Human Resources - Public Sector Personnel Consultants, Inc., most advantageous proposer of five - Not to exceed $159,550 - Financing: Operating Carryover Fund (subject to annual appropriations)",2021-05-11,21-1006; APPROVED,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,34,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/2cb2ece9-0539-4568-8f8f-edc11929e331.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44722,35.,65,"Authorize a one-year contract, with two one-year renewal options, for emergency shelter services for the homeless for the Office of Homeless Solutions - Family Gateway, Inc. in the amount of $135,000, The Salvation Army A Georgia Corp. in the amount of $175,000, and Shelter Ministries of Dallas dba Austin Street Center in the amount of $155,000, most advantageous proposers of eight - Total not to exceed $465,000 - Financing:  Emergency Solutions Grant Fund",21-1000,CONSENT AGENDA,Deleted,8534,"Authorize a one-year contract, with two one-year renewal options, for emergency shelter services for the homeless for the Office of Homeless Solutions - Family Gateway, Inc. in the amount of $135,000, The Salvation Army A Georgia Corp. in the amount of $175,000, and Shelter Ministries of Dallas dba Austin Street Center in the amount of $155,000, most advantageous proposers of eight - Total not to exceed $465,000 - Financing:  Emergency Solutions Grant Fund",2021-05-14,21-1007; DELETED,Office of Procurement Services (POM),Office of Procurement Services,,Socrata Roll Call,,,,,0,35,AGENDA,DELETED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/a1778781-cd43-40e2-8798-7236f8ac839f.docx,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,N/A,,N/A,N/A
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44716,36.,66,"Authorize a three-year cooperative purchasing agreement for the purchase of licenses, installation, configuration, maintenance, and support of bank reconciliation software for the Department of Information and Technology Services provided by FiServ, Inc. and sold through SHI Government Solutions, Inc. through the Local Government Purchasing Cooperative (BuyBoard) agreement - Not to exceed $459,130 - Financing: IT Equipment Fund ($300,394) and Data Services Fund ($158,736) (subject to annual appropriations)",21-928,CONSENT AGENDA,Approved,8462,"Authorize a three-year cooperative purchasing agreement for the purchase of licenses, installation, configuration, maintenance, and support of bank reconciliation software for the Department of Information and Technology Services provided by FiServ, Inc. and sold through SHI Government Solutions, Inc. through the Local Government Purchasing Cooperative (BuyBoard) agreement - Not to exceed $459,130 - Financing: IT Equipment Fund ($300,394) and Data Services Fund ($158,736) (subject to annual appropriations)",2021-05-11,21-1008; APPROVED,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,36,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/1658a863-ba94-437a-8ff7-8df3dc74a2dd.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44723,37.,67,"Authorize a three-year service contract for homeless services targeting young adults twenty-four years of age and younger for the Office of Homeless Solutions - CitySquare, most advantageous proposer of three - Not to exceed $270,554 - Financing:  FY21 Texas Department of Housing and Community Affairs TDHCA Funds",21-1001,CONSENT AGENDA,Deleted,8535,"Authorize a three-year service contract for homeless services targeting young adults twenty-four years of age and younger for the Office of Homeless Solutions - CitySquare, most advantageous proposer of three - Not to exceed $270,554 - Financing:  FY21 Texas Department of Housing and Community Affairs TDHCA Funds",2021-05-14,21-1009; DELETED,Office of Procurement Services (POM),Office of Procurement Services,,Socrata Roll Call,,,,,0,37,AGENDA,DELETED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/71694e10-acef-4efb-abf9-6ce1a0f14b64.docx,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,N/A,,N/A,N/A
1887,2021-06-09,9:00 AM,City Council,bit.ly/cityofdallastv,44724,38.,68,"Authorize a three-year contract for short term homelessness diversion services for the Office of Homeless Solutions - After8toEducate in the amount of $811,662, First Presbyterian Church of Dallas dba The Stewpot in the amount of $372,696, Bridge Steps dba The Bridge in the amount of $355,500, and D.F.W. Economic Solutions in the amount of $225,000, most advantageous proposers of seven - Total amount not to exceed $1,764,858 - Financing:  General Fund (subject to annual appropriations)",21-1002,CONSENT AGENDA,Deleted,8536,"Authorize a three-year contract for short term homelessness diversion services for the Office of Homeless Solutions - After8toEducate in the amount of $811,662, First Presbyterian Church of Dallas dba The Stewpot in the amount of $372,696, Bridge Steps dba The Bridge in the amount of $355,500, and D.F.W. Economic Solutions in the amount of $225,000, most advantageous proposers of seven - Total amount not to exceed $1,764,858 - Financing:  General Fund (subject to annual appropriations)",2021-05-14,21-1010; DELETED,Office of Procurement Services (POM),Office of Procurement Services,,Socrata Roll Call,,,,,0,38,AGENDA,DELETED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1887_A_City_Council_21-06-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/060921Min.pdf,https://dallastx.new.swagit.com/videos/201953,https://cityofdallas.legistar1.com/cityofdallas/attachments/d7d31701-cbbc-4d0f-89e3-bc0c797e2e45.docx,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,N/A,,N/A,N/A
