event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Carolyn Arnold,Carolyn King Arnold,Chad West,Eric Johnson,Gay Donnel Willis,Gay Donnell Willis,Jaime Resendez,Jaynie Schultz,Jaynie Shultz,Jesse  Moreno,Jesse Moreno,Kathy Stewart,Laura Cadena,Lorie Blair,Maxie Johnson,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennel Atkins,Tennell  Atkins,William Roth,Zarin D. Gracey,Zarin Gracey
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92759,51.,98,"Attorney Briefing (Sec. 551.071 T.O.M.A.) 

Seeking the advice of the City Attorney regarding:

·	Dallas Police and Fire Pension System v. City of Dallas.",25-1130A,CLOSED SESSION,Held,20840,"Attorney Briefing (Sec. 551.071 T.O.M.A.) 

Seeking the advice of the City Attorney regarding:

·	Dallas Police and Fire Pension System v. City of Dallas.",2025-03-25,25-0663; HELD,City Attorney's Office (ATT),City Attorney's Office,,Socrata Roll Call,,,,,0,51,AGENDA,NO ACTION NEEDED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,,N/A,N/A,,N/A,N/A,N/A,,N/A,N/A,,N/A,,N/A,N/A,,,,N/A,N/A,N/A,,N/A,,,N/A
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",93000,52.,99,"Real Estate (Sec. 551.072 T.O.M.A.) and Attorney Briefing (Sec. 551.071 T.O.M.A.)

-	(1) Deliberate the purchase, exchange, lease, or value of real property located at 508 Young Street because deliberation in an open meeting would have a detrimental effect on the position of the governmental body in negotiations with a third person; and (2) seek the advice of the City Attorney on this matter (Sec. 551.071 T.O.M.A.).",25-1471A,CLOSED SESSION,Held,21128,"Real Estate (Sec. 551.072 T.O.M.A.) and Attorney Briefing (Sec. 551.071 T.O.M.A.)

-	(1) Deliberate the purchase, exchange, lease, or value of real property located at 508 Young Street because deliberation in an open meeting would have a detrimental effect on the position of the governmental body in negotiations with a third person; and (2) seek the advice of the City Attorney on this matter (Sec. 551.071 T.O.M.A.).",2025-04-18,25-0663; HELD,City Attorney's Office (ATT),City Attorney's Office,,Socrata Roll Call,,,,,0,52,AGENDA,NO ACTION NEEDED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,,N/A,N/A,,N/A,N/A,N/A,,N/A,N/A,,N/A,,N/A,N/A,,,,N/A,N/A,N/A,,N/A,,,N/A
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92757,,100,OTHER ITEMS FOR INDIVIDUAL CONSIDERATION,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92761,,101,City Secretary's Office,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92762,53.,102,"Consideration of an appointment of a member to the Dallas Area Rapid Transit Board of Directors for Position 02 (Vacant position for unexpired 2024-2026 Board Term) (Closed Session, if necessary, Personnel, Sec. 551.074, T. O. M. A.) (Name of nominee in the City Secretary’s Office) - Financing: No cost consideration to the City",25-1343A,ITEMS FOR INDIVIDUAL CONSIDERATION,Appointment made to Board,21019,"Consideration of an appointment of a member to the Dallas Area Rapid Transit Board of Directors for Position 02 (Vacant position for unexpired 2024-2026 Board Term) (Closed Session, if necessary, Personnel, Sec. 551.074, T. O. M. A.) (Name of nominee in the City Secretary’s Office) - Financing: No cost consideration to the City",2025-04-14,25-0664; APPOINTMENT MADE TO BOARD,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,53,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,https://cityofdallas.legistar1.com/cityofdallas/attachments/cd6dcb5b-340d-442e-811a-52aefb9c374f.docx,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",93047,,103,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92766,,104,Department of Facilities and Real Estate Management,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92846,54.,105,"A resolution (1) declaring approximately 217,911 square feet of improved land unwanted and unneeded, located near the intersection of North Stemmons Freeway and West Mockingbird Lane, and authorizing its advertisement for sale by public auction or through a Real Estate Brokerage service with a two-tier sale process where the property is offered for sale as-is with improvements and as land only; (2) establishing a reserve for the auctioned surplus property; (3) authorizing a Purchase and Sale Agreement to be prepared for the surplus property receiving highest qualified bid that meets or exceeds the reserve; and (4) authorizing the conveyance of a deed in a form acceptable to City Attorney  - Estimated Revenue: TBD - Real Estate Market to determine the value",25-1394A,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,21070,"A resolution (1) declaring approximately 217,911 square feet of improved land unwanted and unneeded, located near the intersection of North Stemmons Freeway and West Mockingbird Lane, and authorizing its advertisement for sale by public auction or through a Real Estate Brokerage service with a two-tier sale process where the property is offered for sale as-is with improvements and as land only; (2) establishing a reserve for the auctioned surplus property; (3) authorizing a Purchase and Sale Agreement to be prepared for the surplus property receiving highest qualified bid that meets or exceeds the reserve; and (4) authorizing the conveyance of a deed in a form acceptable to City Attorney  - Estimated Revenue: TBD - Real Estate Market to determine the value",2025-04-17,25-0665; APPROVED,Department of Facilities and Real Estate Management (FRM),Department of Facilities and Real Estate Management,1,Socrata Roll Call,,,,,0,54,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,https://cityofdallas.legistar1.com/cityofdallas/attachments/1e310fd8-23de-4e2e-9b1c-5c9a3909cc1e.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/64418ae0-15c0-4ba6-86ef-09209539275b.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/0ba8ae05-2400-4273-b356-7f103056223d.pdf,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92847,,106,Mayor and City Council Office,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92963,55.,107,"A resolution reappointing Bilierae Johnson as City Secretary for the City of Dallas, for a period of two years, effective XXXX, with a merit increase in her annual base salary in the amount of $XXXX, from $214,240.00 to $XXXX, effective XXXX - Not to exceed $XXXX - Financing: General Fund",25-1463A,ITEMS FOR INDIVIDUAL CONSIDERATION,Held Under Advisement,21120,"A resolution reappointing Bilierae Johnson as City Secretary for the City of Dallas, for a period of two years, effective XXXX, with a merit increase in her annual base salary in the amount of $XXXX, from $214,240.00 to $XXXX, effective XXXX - Not to exceed $XXXX - Financing: General Fund",2025-04-18,"25-0666; HELD UNDER ADVISMENT UNITL MAY 14, 2025 WITH INSTRUCTION BY MAYOR PRO TEM ATKINS",Mayor and City Council Office (MCC),Mayor and City Council Office,,Socrata Roll Call,,,,,0,55,AGENDA,OTHER HELD UNDER ADVISEMENT UNTIL 5/14/25 WITH INSTRUCTION,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,https://cityofdallas.legistar1.com/cityofdallas/attachments/4b8fb4d4-884e-4f6c-9b7e-693134a9f18a.docx,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92964,56.,108,"A resolution authorizing a merit increase in the annual base salary of City Auditor Mark S. Swann, in the amount of $XXXX, from $214,240.00 to $XXXX, effective XXXX - Not to exceed $XXXX - Financing: General Fund",25-1464A,ITEMS FOR INDIVIDUAL CONSIDERATION,Held Under Advisement,21121,"A resolution authorizing a merit increase in the annual base salary of City Auditor Mark S. Swann, in the amount of $XXXX, from $214,240.00 to $XXXX, effective XXXX - Not to exceed $XXXX - Financing: General Fund",2025-04-18,"25-0667; HELD UNDER ADVISEMENT UNTIL MAY 14, 2025 WITH INSTRUCTION BY MAYOR PRO TEM ATKINS",Department of Human Resources (PER),Mayor and City Council Office,,Socrata Roll Call,,,,,0,56,AGENDA,OTHER HELD UNDER ADVISEMENT UNTIL 5/14/25 WITH INSTRUCTION,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,https://cityofdallas.legistar1.com/cityofdallas/attachments/01ee1ac0-6ff5-43ff-9c02-b4488b7d00bb.docx,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",93002,57.,109,"A resolution appointing XXXX as City Auditor for the City of Dallas, for a period of two years, with an annual base salary of $XXXX, effective XXXX - Not to exceed $XXXX - Financing: General Fund",25-1472A,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,21129,"A resolution appointing XXXX as City Auditor for the City of Dallas, for a period of two years, with an annual base salary of $XXXX, effective XXXX - Not to exceed $XXXX - Financing: General Fund",2025-04-18,25-0668; APPROVED,Mayor and City Council Office (MCC),Mayor and City Council Office,1,Socrata Roll Call,,,,,0,57,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,https://cityofdallas.legistar1.com/cityofdallas/attachments/224f4412-951a-4330-924d-6cc5592632a3.docx,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92965,58.,110,"A resolution authorizing a merit increase in the annual base salary of City Attorney Tammy L. Palomino in the amount of $XXXX, effective XXXX - Not to exceed $XXXX, from $325,000.00 to $XXXX - Financing: General Fund",25-1465A,ITEMS FOR INDIVIDUAL CONSIDERATION,Held Under Advisement,21122,"A resolution authorizing a merit increase in the annual base salary of City Attorney Tammy L. Palomino in the amount of $XXXX, effective XXXX - Not to exceed $XXXX, from $325,000.00 to $XXXX - Financing: General Fund",2025-04-18,"25-0669; HELD UNDER ADVISMENT UNTIL MAY 14, 2025 WITH INSTRUCTION BY MAYOR PRO TEM ATKINS",Mayor and City Council Office (MCC),Mayor and City Council Office,,Socrata Roll Call,,,,,0,58,AGENDA,OTHER  HELD UNDER ADVISEMENT UNTIL 5/14/25 WITH INSTRUCTION,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,https://cityofdallas.legistar1.com/cityofdallas/attachments/d39694fa-7c6f-4557-b9fb-0579a43775c2.docx,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",93001,,111,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92342,,112,PUBLIC HEARINGS AND RELATED ACTIONS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92343,,113,Department of Planning and Development,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92361,,114,ZONING CASES - CONSENT,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92344,Z1.,115,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to Specific Use Permit No. 959 for a private school on property zoned an R-16(A) Single Family District and an R-10(A) Single Family District, on the southwest corner of Harvest Hill Road and Inwood Road
Recommendation of Staff:  Approval, subject to an amended site plan, amended landscape plan, and staff’s recommended conditions
Recommendation of CPC:  Approval, subject to an amended site plan, amended landscape plan, and CPC recommended conditions
Z234-132(MB)",25-1160A,ZONING CASES - CONSENT,Hearing Closed; Approved as Amended,20870,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to Specific Use Permit No. 959 for a private school on property zoned an R-16(A) Single Family District and an R-10(A) Single Family District, on the southwest corner of Harvest Hill Road and Inwood Road
Recommendation of Staff:  Approval, subject to an amended site plan, amended landscape plan, and staff’s recommended conditions
Recommendation of CPC:  Approval, subject to an amended site plan, amended landscape plan, and CPC recommended conditions
Z234-132(MB)",2025-03-29,25-0671; HEARING CLOSED; APPROVED AS AMENDED; ORDINANCE 33084,Department of Planning and Development (PDV),Department of Planning and Development,1,Socrata Roll Call,,,,,0,Z1,AGENDA,AMENDED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,https://cityofdallas.legistar1.com/cityofdallas/attachments/f83752f6-bff4-412c-9398-bf042fadaaa5.pdf,AWVT,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3792,2025-04-23,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",92345,Z2.,116,"A public hearing to receive comments regarding an application for and an ordinance granting a new Specific Use Permit for the sale of alcoholic beverages in conjunction with a general merchandise food store 3,500 square feet or less on property zoned a CR-D-1 Community Retail District with a D-1 Liquor Control Overlay, on the southeast corner of North Jim Miller Road and Lake June Road
Recommendation of Staff:  Approval for a two-year period, subject to a site plan and conditions
Recommendation of CPC:  Approval for a two-year period, subject to a site plan and conditions
Z234-138(WK/CC)",25-1161A,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,20871,"A public hearing to receive comments regarding an application for and an ordinance granting a new Specific Use Permit for the sale of alcoholic beverages in conjunction with a general merchandise food store 3,500 square feet or less on property zoned a CR-D-1 Community Retail District with a D-1 Liquor Control Overlay, on the southeast corner of North Jim Miller Road and Lake June Road
Recommendation of Staff:  Approval for a two-year period, subject to a site plan and conditions
Recommendation of CPC:  Approval for a two-year period, subject to a site plan and conditions
Z234-138(WK/CC)",2025-03-29,25-0672; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 33085,Department of Planning and Development (PDV),Department of Planning and Development,1,Socrata Roll Call,,,,,0,Z2,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3792_A_City_Council_25-04-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/042325Min.pdf,https://dallastx.new.swagit.com/videos/340891,https://cityofdallas.legistar1.com/cityofdallas/attachments/bb87257f-67dc-4c82-be63-4e1861b4d68e.pdf,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
