event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jesse  Moreno,Kathy Stewart,Laura Cadena,Lorie Blair,Maxie Johnson,Paul Ridley,Paula Blackmon,William Roth,Zarin D. Gracey
3721,2025-08-27,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97061,48.,93,"Authorize the (1) acceptance of two grants from the Texas Veterans Commission (TVC) Fund for (a) the TVC Veteran Treatment Court Program (Grant No. VTC25-V-003) in the amount of $50,000.00 for continuation of the South Oak Cliff Veterans Treatment Court Program; and (b) the TVC General Assistance Program (Grant No. GEN25-F-056) in the amount of $180,000.00 to further support veterans and their families, for the period July 1, 2025 through August 31, 2026; (2) establishment of appropriations in an amount not to exceed $50,000.00 in the TVC FY25-26 Veteran Treatment Court Grant Fund and in an amount not to exceed $180,000.00 in the TVC FY25-26 General Assistance Program Grant Fund; (3) receipt and deposit of funds in an amount not to exceed $50,000.00 in the TVC FY25-26 Veteran Treatment Court Grant Fund and in an amount not to exceed $180,000.00 in the TVC FY25-26 General Assistance Program Grant Fund; and (4) execution of the grant agreements with the Texas Veterans Commission and all terms, conditions and documents required by the agreements - Total not to exceed $230,000.00 - Financing:  TVC FY25-26 Veteran Treatment Court Grant Fund ($50,000.00) and TVC FY25-26 General Assistance Program Grant Fund ($180,000.00)",25-2425A,CONSENT AGENDA,Approved,22037,"Authorize the (1) acceptance of two grants from the Texas Veterans Commission (TVC) Fund for (a) the TVC Veteran Treatment Court Program (Grant No. VTC25-V-003) in the amount of $50,000.00 for continuation of the South Oak Cliff Veterans Treatment Court Program; and (b) the TVC General Assistance Program (Grant No. GEN25-F-056) in the amount of $180,000.00 to further support veterans and their families, for the period July 1, 2025 through August 31, 2026; (2) establishment of appropriations in an amount not to exceed $50,000.00 in the TVC FY25-26 Veteran Treatment Court Grant Fund and in an amount not to exceed $180,000.00 in the TVC FY25-26 General Assistance Program Grant Fund; (3) receipt and deposit of funds in an amount not to exceed $50,000.00 in the TVC FY25-26 Veteran Treatment Court Grant Fund and in an amount not to exceed $180,000.00 in the TVC FY25-26 General Assistance Program Grant Fund; and (4) execution of the grant agreements with the Texas Veterans Commission and all terms, conditions and documents required by the agreements - Total not to exceed $230,000.00 - Financing:  TVC FY25-26 Veteran Treatment Court Grant Fund ($50,000.00) and TVC FY25-26 General Assistance Program Grant Fund ($180,000.00)",2025-07-28,25-1370; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,48,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/8/3721_A_City_Council_25-08-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/082725Min.pdf,https://dallastx.new.swagit.com/videos/353873,https://cityofdallas.legistar1.com/cityofdallas/attachments/e7417b72-bc78-4448-ba7c-d59ed127d7ab.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/3263106b-8ba7-4d00-b0ce-841b8bd1238d.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
3721,2025-08-27,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97062,49.,94,"Authorize a two-year personal services contract, with one two-year renewal option with Randy C. Cain, Attorney at Law, for state legislative and information services for the period August 27, 2025 through August 26, 2027 - Not to exceed $504,000.00 - Financing:  General Fund (subject to annual appropriations)",25-2508A,CONSENT AGENDA,Approved,22120,"Authorize a two-year personal services contract, with one two-year renewal option with Randy C. Cain, Attorney at Law, for state legislative and information services for the period August 27, 2025 through August 26, 2027 - Not to exceed $504,000.00 - Financing:  General Fund (subject to annual appropriations)",2025-08-04,25-1371; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,49,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/8/3721_A_City_Council_25-08-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/082725Min.pdf,https://dallastx.new.swagit.com/videos/353873,https://cityofdallas.legistar1.com/cityofdallas/attachments/681454a1-0e0e-44c1-9d05-db4b219759a5.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
3721,2025-08-27,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97063,50.,95,"Authorize a two-year personal services contract, with one two-year renewal option with Burklund Consulting, LLC for state legislative and information services for the period August 27, 2025 through August 26, 2027 - Not to exceed $240,000.00 - Financing:  Dallas Water Utilities Fund",25-2509A,CONSENT AGENDA,Approved,22121,"Authorize a two-year personal services contract, with one two-year renewal option with Burklund Consulting, LLC for state legislative and information services for the period August 27, 2025 through August 26, 2027 - Not to exceed $240,000.00 - Financing:  Dallas Water Utilities Fund",2025-08-04,25-1372; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,50,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/8/3721_A_City_Council_25-08-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/082725Min.pdf,https://dallastx.new.swagit.com/videos/353873,https://cityofdallas.legistar1.com/cityofdallas/attachments/e17901eb-c541-437f-90fe-e0b6d90bc396.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
3721,2025-08-27,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97064,51.,96,"Authorize a two-year personal services contract, with one two-year renewal option with Lorena I. Campos dba Campos Consulting Group, LLC for state legislative and information services for the period August 27, 2025 through August 26, 2027 - Not to exceed $372,000.00 - Financing:  General Fund (subject to annual appropriations)",25-2510A,CONSENT AGENDA,Approved as an Individual Item,22122,"Authorize a two-year personal services contract, with one two-year renewal option with Lorena I. Campos dba Campos Consulting Group, LLC for state legislative and information services for the period August 27, 2025 through August 26, 2027 - Not to exceed $372,000.00 - Financing:  General Fund (subject to annual appropriations)",2025-08-04,25-1373; APPROVED AS AN INDIVIDUAL ITEM,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,51,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/8/3721_A_City_Council_25-08-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/082725Min.pdf,https://dallastx.new.swagit.com/videos/353873,https://cityofdallas.legistar1.com/cityofdallas/attachments/8d186aad-c055-49a6-92ad-e622f9048267.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
3721,2025-08-27,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97065,52.,97,"Authorize a two-year personal services contract, with one two-year renewal option with Kwame Walker and Associates for state legislative and information services for the period August 27, 2025 through August 26, 2027 - Not to exceed $480,000.00 - Financing:  General Fund (subject to annual appropriations)",25-2512A,CONSENT AGENDA,Approved,22124,"Authorize a two-year personal services contract, with one two-year renewal option with Kwame Walker and Associates for state legislative and information services for the period August 27, 2025 through August 26, 2027 - Not to exceed $480,000.00 - Financing:  General Fund (subject to annual appropriations)",2025-08-04,25-1374; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,52,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/8/3721_A_City_Council_25-08-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/082725Min.pdf,https://dallastx.new.swagit.com/videos/353873,https://cityofdallas.legistar1.com/cityofdallas/attachments/28cf4217-2a13-4975-9dcf-62a4bffcbba0.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
3721,2025-08-27,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97071,53.,99,"Authorize a two-year professional services contract in the amount of $340,000.00, with one two-year renewal option in the amount of $340,000.00 with CapitalEdge Strategies, LLC for federal legislative consultant services - Total not to exceed $680,000.00 - Financing: General Fund (subject to annual appropriations)",25-2426A,CONSENT AGENDA,Approved,22038,"Authorize a two-year professional services contract in the amount of $340,000.00, with one two-year renewal option in the amount of $340,000.00 with CapitalEdge Strategies, LLC for federal legislative consultant services - Total not to exceed $680,000.00 - Financing: General Fund (subject to annual appropriations)",2025-07-28,25-1375; APPROVED,Office of Government Affairs (OGA),Office of Government Affairs,1,Socrata Roll Call,,,,,0,53,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/8/3721_A_City_Council_25-08-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/082725Min.pdf,https://dallastx.new.swagit.com/videos/353873,https://cityofdallas.legistar1.com/cityofdallas/attachments/e13a7da5-f570-4359-820f-145f162b0d3f.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
3721,2025-08-27,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97072,54.,100,"Authorize a two-year professional services contract in the amount of $176,000.00, with one two year renewal option in the amount of $176,000.00 with Thorn Run Partners for federal legislative consultant services - Total not to exceed $352,000.00 - Financing: General Fund (subject to annual appropriations)",25-2432A,CONSENT AGENDA,Approved,22044,"Authorize a two-year professional services contract in the amount of $176,000.00, with one two year renewal option in the amount of $176,000.00 with Thorn Run Partners for federal legislative consultant services - Total not to exceed $352,000.00 - Financing: General Fund (subject to annual appropriations)",2025-07-28,25-1376; APPROVED,Office of Government Affairs (OGA),Office of Government Affairs,1,Socrata Roll Call,,,,,0,54,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/8/3721_A_City_Council_25-08-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/082725Min.pdf,https://dallastx.new.swagit.com/videos/353873,https://cityofdallas.legistar1.com/cityofdallas/attachments/64d07f92-a7a3-410b-9933-a63adf8969b9.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
3721,2025-08-27,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97184,55.,105,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),25-2144A,ITEMS FOR INDIVIDUAL CONSIDERATION,Individual and Full Council Appointments made to Boards and Commissions,21756,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),2025-06-10,25-1377; INDIVIDUAL AND FULL COUNCIL APPOINTMENTS MADE TO BOARDS AND COMMISSIONS,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,55,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/8/3721_A_City_Council_25-08-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/082725Min.pdf,https://dallastx.new.swagit.com/videos/353873,,YES,AWVT,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
3721,2025-08-27,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97103,56.,108,"Authorize (1) an increase in the size of the acquisition area; and (2) condemnation by eminent domain of a tract of vacant land containing approximately 545,477 square feet from domain from Barbara Ann Ondrusek and Wolfe Timpy Kay Ondrusek; Independent Executrix of The Estate of Joseph C. Ondrusek, located on East 11th Street near its intersection with Cedar Crest Boulevard for the Dallas Floodway Extension Project - Not to exceed $2,743,400.00, increased from $502,034.00 to $3,245,434.00 ($2,727,400.00, plus closing costs and title expenses not to exceed $16,000.00) - Financing: Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds)",25-2389A,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,22001,"Authorize (1) an increase in the size of the acquisition area; and (2) condemnation by eminent domain of a tract of vacant land containing approximately 545,477 square feet from domain from Barbara Ann Ondrusek and Wolfe Timpy Kay Ondrusek; Independent Executrix of The Estate of Joseph C. Ondrusek, located on East 11th Street near its intersection with Cedar Crest Boulevard for the Dallas Floodway Extension Project - Not to exceed $2,743,400.00, increased from $502,034.00 to $3,245,434.00 ($2,727,400.00, plus closing costs and title expenses not to exceed $16,000.00) - Financing: Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds)",2025-07-21,25-1378; APPROVED,Dallas Water Utilities Department (DWU),Dallas Water Utilities Department,1,Socrata Roll Call,,,,,0,56,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/8/3721_A_City_Council_25-08-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/082725Min.pdf,https://dallastx.new.swagit.com/videos/353873,https://cityofdallas.legistar1.com/cityofdallas/attachments/7c29417f-112a-49e2-b7f5-7fe8b1689646.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/fc1fb124-4600-4ac9-a05e-edb6a0cc8b4c.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/b89a0427-83dc-45d7-8cf6-8735c25ba993.pdf,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
3721,2025-08-27,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97047,57.,110,"Authorize (1) an increase in the size of the acquisition area; and (2) condemnation by eminent domain of two tracts of land improved with commercial structures and supporting facilities containing a total of approximately 6.7 acres, from Valley Proteins, Inc., Estate of Virginia Cash, as their interest may appear and Estate of Mary Nell Cash, as their interest may appear, located on Pontiac Avenue near its intersection with Cedar Crest Boulevard for the Dallas Floodway Extension Project - Not to exceed $1,230,000.00 ($1,220,000.00 plus closing costs and title expenses not to exceed $10,000.00) - Financing: Trinity River Corridor Fund ($1,220,000.00) and Flood Protection and Storm Drainage Facilities Fund ($10,000.00)",25-2331A,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,21943,"Authorize (1) an increase in the size of the acquisition area; and (2) condemnation by eminent domain of two tracts of land improved with commercial structures and supporting facilities containing a total of approximately 6.7 acres, from Valley Proteins, Inc., Estate of Virginia Cash, as their interest may appear and Estate of Mary Nell Cash, as their interest may appear, located on Pontiac Avenue near its intersection with Cedar Crest Boulevard for the Dallas Floodway Extension Project - Not to exceed $1,230,000.00 ($1,220,000.00 plus closing costs and title expenses not to exceed $10,000.00) - Financing: Trinity River Corridor Fund ($1,220,000.00) and Flood Protection and Storm Drainage Facilities Fund ($10,000.00)",2025-08-01,25-1379; APPROVED,Dallas Water Utilities Department (DWU),Dallas Water Utilities Department,1,Socrata Roll Call,,,,,0,57,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/8/3721_A_City_Council_25-08-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/082725Min.pdf,https://dallastx.new.swagit.com/videos/353873,https://cityofdallas.legistar1.com/cityofdallas/attachments/b9ebaefc-149d-4510-8757-b6900f4598b5.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/15167cff-9ec1-4b7e-84b2-1bbda6d8410d.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/975ed509-2f82-43e3-88ce-e0843d834140.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/1527c0fc-b232-40cb-a371-5e0736d5ef2b.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
3721,2025-08-27,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97109,58.,113,"Authorize (1) the City’s contracted Owner Controlled Insurance Program (OCIP/ROCIP) broker of record, Marsh USA, LLC, to purchase the Kay Bailey Hutchison Convention Center Master Plan Renovation and Expansion Project insurance policies for commercial general and excess liability, workers’ compensation, contractor’s pollution liability, railroad protective liability, owners protective professional indemnity, and builders risk, and other lines of coverage as needed for the period August 27, 2025 to August 27, 2030; and (2) an increase in appropriations in an amount not to exceed $58,760,667 in the CCT 2025 Senior Lien Special Tax Revenue Notes Fund - Not to exceed $58,760,667 ($36,334,542 for OCIP insurance and $22,426,125 for Collateral and Retained Losses) - Financing:  CCT 2025 Senior Lien Special Tax Revenue Notes Fund",25-2501A,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,22113,"Authorize (1) the City’s contracted Owner Controlled Insurance Program (OCIP/ROCIP) broker of record, Marsh USA, LLC, to purchase the Kay Bailey Hutchison Convention Center Master Plan Renovation and Expansion Project insurance policies for commercial general and excess liability, workers’ compensation, contractor’s pollution liability, railroad protective liability, owners protective professional indemnity, and builders risk, and other lines of coverage as needed for the period August 27, 2025 to August 27, 2030; and (2) an increase in appropriations in an amount not to exceed $58,760,667 in the CCT 2025 Senior Lien Special Tax Revenue Notes Fund - Not to exceed $58,760,667 ($36,334,542 for OCIP insurance and $22,426,125 for Collateral and Retained Losses) - Financing:  CCT 2025 Senior Lien Special Tax Revenue Notes Fund",2025-08-01,25-1380; APPROVED,Office of Risk Management (ORM),Office of Risk Management,1,Socrata Roll Call,,,,,0,58,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/8/3721_A_City_Council_25-08-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/082725Min.pdf,https://dallastx.new.swagit.com/videos/353873,https://cityofdallas.legistar1.com/cityofdallas/attachments/cf51c01c-684c-41d9-895d-1e10fe4f1375.docx,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES
